Benjamin K. Johnson,ufl.edu,University of Florida,Silvia Knobloch-Westerwick##Judith E. Rosenbaum##Allison Eden##Michael D. Slater##David Ewoldsen##Rachel L. Neo##Brandon Van Der Heide##Jonathan Cohen##Leonard Reinecke##Cornelia Mothes##Jolanda Veldhuis##R. Kelly Garrett##Aysenur Dal##Yariv Tsfati##Shira Dvir-Gvirsman##Mao Vang##Serena Daalmans##Tilo Hartmann##Giulia Ranzini##Sara M. Grady,selective_exposure##advertising##narrative_persuasion##computer_mediated_communication##media_psychology
Witold Kinsner,umanitoba.ca,University of Manitoba,nan,artificial_intelligence##computer_engineering##computational_intelligence
gary marchionini,ils.unc.edu,university of north carolina chapel hill,Ben Shneiderman##Anita Komlodi##Catherine Plaisant##Chirag Shah##Ryen W. White##Xia Lin##Rob Capra##Dagobert Soergel##Douglas W. Oard##Terrell Russell##Stephanie W Haas##Richard Gruss##Jeffrey Pomerantz##Fred Stutzman##Barbara Wildemuth##Richard Furuta##Hermann Maurer##Laura Slaughter##Yan Zhang##Annie T. Chen,human_information_retrieval##information_policy##hci##information_seeking
Brendan D. Saltaformaggio,ece.gatech.edu,Georgia Institute of Technology,Dongyan Xu##Xiangyu Zhang##Zhongshu Gu##Yonghwi Kwon##Rohit Bhatia##Omar Alrawi##Ranjita Pai Kasturi##Ruian Duan##Golden G. Richard III##Hui Lu##Luo Si##Kexin Pei##Shiqing Ma##A. Ali-Gombe##Ramana KOMPELLA##Zhui Deng##Nick Sumner##Cong Xu##Chung Hwan Kim##Kyu Hyung Lee,malware_analysis##cyber_forensics##systems_security
Mao Vang,osu.edu,Ohio State University,Brandon Van Der Heide##Benjamin K. Johnson##Jesse Fox,communication
Jongwook Lee,knu.ac.kr,Kyungpook National University,Sanghee Oh (오상희)##Fang Wang##Micah Vandegrift,information_behavior##makerspaces##scholarly_communication##information_services
Dun Liu (刘盾),swjtu.cn,Southwest Jiaotong University,Tianrui Li (李天瑞)##Decui Liang (梁德翠)##Junbo Zhang（张钧波）##Witold Pedrycz##Yiyu Yao (Y.Y. Yao 姚一豫)##Simon X. Yang,dss##business_intelligence##rough_sets_and_granular_computing
Hugo Jiménez Hernández,cidesi.edu.mx,nan,Jose-Joel Gonzalez-Barbosa##Ivan Ramon Terol Villalobos##Alberto Vázquez-Cervantes##Diana-Margarita Córdova-Esparza##J.A. Soto-Cajiga##Teresa Hernández -Díaz##Juan R. Terven##Alfonso Gómez Espinosa##Juvenal Rodríguez Reséndiz##LUCIANO NAVA BALANZAR##Josué-Rafael Montes##Fernando Carrizosa Corral##Alfonso Ramírez Pedraza##Edrei Reyes-Santos##Noé Amir Rodríguez Olivares##Alejandro Gómez Hernández##Pérez-Ramos Jorge-L.##Ma. Teresa García Ramírez##Luis-Kayrumet Pérez Buigas##Hugo Santacruz-Reyes,computer_vision##video_analysis##video_surveillance##image_procesing##computer_theory
Lawrence Chung,utdallas.edu,University of Texas at Dallas,nan,nan
Roberto Confalonieri,unibz.it,Free University of Bozen-Bolzano,Oliver Kutz##Marco Schorlemmer##Manfred Eppe##Javier Vazquez-Salceda##Juan Carlos Nieves##Rafael Peñaloza##Carles Sierra##Dave de Jonge##Matthew Yee-King##Nardine Osman##Mark d'Inverno##Maximos Kaliakatsos-Papakostas##Sergio Alvarez-Napagao##Leila Amgoud##Emilios Cambouropoulos##Alison Pease##Joseph Corneli##Osorio Mauricio##Steven Willmott##Sandra Ortega-Martorell,artificial_intelligence##computational_creativity##knowledge_representation##applied_ontology##explainable_ai
Joel A Dubin,uwaterloo.ca,University of Waterloo,nan,statistics##artificial_intelligence##biostatistics
Dakota Murray,northeastern.edu,nan,Cassidy R. Sugimoto##Vincent Larivière##Rodrigo Costas##Nicolás Robinson-García##Zaida Chinchilla-Rodríguez##Ying Ding##Yi Bu (步一)##Kyle Siler,science_policy##science_of_science##artificial_intelligence##scientometrics
Andrea Kavanaugh,vt.edu,Virginia Tech,Manuel A. Pérez-Quiñones##Steve Sheetz##Edward Fox##John M. Carroll##Mary Beth Rosson##Debbie Denise Reese##B. Joon Kim##Scott J. Patterson##Lin Tzy Li##Joseph Turow##Joseph Schmitz##John Tedesco##Lexing Xie##Apostol (Paul) Natsev##Rodrigo Sandoval-Almazan##Karen Hult##Mohamed Magdy Gharib Farag##Jaideep Godara##Naren Ramakrishnan##Jane Fedorowicz,digital_government##communication_behavior##social_computing##communication_effects##hci
Detmar Straub,gsu.edu,nan,David Gefen##Elena Karahanna##Marie-Claude Boudreau##Karen D Loch##Soon Ang##Arun Rai##Christian M. Ringle##Marko Sarstedt##Adamantios Diamantopoulos##Rose Gregory M##Roberto Evaristo##Richard Baskerville##Stacie Petter##Jörg Henseler##Joseph F. Hair Jr.##Anthony Vance##Edward Rigdon##Andrew Burton-Jones##Izak Benbasat##Richard Watson,computer_security##information_systems##cross_cultural_research##research_methods##neuro_physiological_tools
Diletta Romana Cacciagrano,unicam.it,University of Camerino,nan,ontologies##knowledge_representation##formal_methods##semantic_web
Laura Sheble,duke.edu,nan,Brian Southwell##Emily A. Thorson##Songphan Choemprayong##John N. Parker Ph.D.##Stephanie Hampton##James Moody##Stuart Borrett##Jean P. Ometto##Thomas R Meagher##Marten Winter##Pamela Bishop##Benjamin S. Halpern##Casey H. Rawson##Andrew Campbell##Frank W Davis##Allen Rodrigo##Bruno Fady##Jill Baron##Peter R. Leavitt##Siddeswara Mayura Guru,health_informatics##informetrics##social_networks##science_%26_society##information_networks
Vanessa Kitzie,mailbox.sc.edu,University of South Carolina,Chirag Shah##Lynn Silipigni Connaway##Patricia J Moore##Keith N Hampton##Rannie Teodoro##Punit (PT) Dadlani##Ziad Matni##Debanjan Ghosh##Marie L. Radford,information_practices_of_marginalized_groups##social_q%26a##lgbtq##virtual_reference_services
B. Joon Kim,kookmin.ac.kr,Kookmin University,nan,pubilc_administration##oda##e_government##ict_policy
Magdalena Ortiz,kr.tuwien.ac.at,Vienna University of Technology,Mantas Šimkus##Diego Calvanese##Thomas Eiter##Meghyn Bienvenu##Shqiponja Ahmetaj##Guohui Xiao##Osorio Mauricio##Carsten Lutz##Sebastian Rudolph##Trung-Kien Tran##Filip Murlak##Georg Gottlob##Nhung Ngo##Giorgio Stefanoni,artificial_intelligence##knowledge_representation##computational_logic
Nirmalya Roy,umbc.edu,University of Maryland Baltimore County,Sajal K. Das##Md Abdullah Al Hafiz Khan##Dr Archan MISRA _##Aryya Gangopadhyay##Christine Julien##H M Sajjad Hossain##Nilavra Pathak##Mohammad Arif Ul Alam##Preetam Ghosh##Sreenivasan Ramasamy Ramamurthy##Abhishek Roy##Diane J Cook##Gautham Pallapa##Abu Zaher Faridee##Ryan Robucci##Neda Edalat##Mehul Motani##Tao Gu##M. Kumar##Sekar Kulandaivel,pervasive_computing##mobile_computing##sensor_networks
Ellen Voorhees,nist.gov,NIST,Donna Harman##William Hersh MD FACP FACMI FA...##Ian Soboroff##Nick Craswell##Vincent Stanford##Jaap Kamps##Charles L. A. Clarke##Gerard Salton (1927-1995)##David Hawking,information_retrieval
Gaurav Bansal,uwgb.edu,University of Wisconsin - Green Bay,Fatemeh “Mariam” Zahedi##David Gefen##Atish P. Sinha##Huimin Zhao##Lijun Chen##SOO IL SHIN##Lionel P. Robert Jr.##Christoph Lütge##Li-Chiou Chen##Meir Russ##Fiona Fui-Hoon Nah##Nigel Melville##Amit V. Deokar##Dinesh Yadav##Aaron Weinschenk##Wenkai Zhou,ethical_ai##trust_violation_and_rebuilding##privacy_%26_security_concerns
Fillipe Dias Moreira de Souza,mail.usf.edu,nan,Sudeep Sarkar##Arnaldo de Albuquerque Araujo##Anuj Srivastava##Jingyong Su##Eduardo Valle##Guillermo Camara Chavez##Sathyanarayanan N. Aakur##Tiago Cunha##Sandra Avila##Antonio da Luz Junior##Júlia Epischina Engrácia de Oliveira##Fabian Boemer,pattern_theory##image_processing##computer_vision##pattern_recognition
Jane Cleland-Huang,nd.edu,University of Notre Dame,Mehdi Mirakhorli##Jane Huffman Hayes##Patrick Mäder##Michael Vierhauser##Bamshad Mobasher##Jin L.C. Guo##Carlos Castro-Herrera##Carl K. Chang##Mona Rahimi##Giuliano (Giulio) Antoniol##Alex Dekhtyar##Paul Grünbacher##Alexander Egyed##Nikki Hariri##Jonathan I. Maletic##Denys Poshyvanyk##Jinghui Cheng##Robyn Lutz##Alexander Rasin##Ankit Agrawal,cyber_physical_systems##safety_assurance##agile_software_development##requirements_engineering##software_traceability
Christian Wagner,nottingham.ac.uk,University of Nottingham,Jonathan M. Garibaldi##Hani Hagras##Derek T. Anderson##Timothy C. Havens##Uwe Aickelin##Josie McCulloch##Amir Pourabdollah##Simon Miller##Daniele Soria##Robert John##Michael Smith##Direnc Pekaslan##James M Keller##Tajul Rosli Razak##Utkarsh Agrawal##Peer-Olaf Siebers##Mohammad OR Mohammed Ghanbari...##Martin Fleury##Erdal Kayacan##Andriy Sarabakha,uncertainty##data_fusion##artificial_intelligence##approximate_reasoning##social_science
Michael D. Slater,osu.edu,Ohio State,nan,health_communication##persuasion##media_effects##mass_communication##narrative
Chris Strasburg,iastate.edu,Iowa State University,nan,artificial_intelligence##security##data_mining
Zhilei (George) Qiao,uab.edu,University of Alabama at Birmingham,Weiguo Fan Patrick Fan##Alan Wang 王刚##Xuan Zhang##Qianzhou Du##Mi(Jamie) Zhou,social_media_analytics##mobile_analytics##deep_learning##product_innovation##text_mining
Lijun Chen,ku.edu,UNIVERSITY OF KANSAS,nan,privacy_e_commerce
Jurandy Almeida,unifesp.br,Universidade Federal de São Paulo,Ricardo da Silva Torres##Patricia Morellato##Bruna Alberton##Neucimar J. Leite##Daniel Carlos Guimarães Pedronette##Jefersson A. dos Santos##Otávio A. B. Penatti##Tiago A. Almeida##Lin Tzy Li##Greice C. Mariano PhD##Dr. Anderson Rocha (Associate Profes...##Fabio Augusto Faria##Rodrigo Tripodi Calumby##Siome Goldenstein##Lucas Pascotti Valem##Fábio Cappabianco##João Paulo Papa##Rafael A S Rosa##Marcos Andre Goncalves##Rodrigo Minetto,computer_vision##image_processing##information_retrieval##databases
John Tedesco,vt.edu,Virginia Tech,nan,political_communication##public_relations
Atish P. Sinha,uwm.edu,University of Wisconsin-Milwaukee,nan,healthcare_informatics##business_intelligence_%26_analytics##social_media_analytics##big_data
Courtney (Court) Corley,pnnl.gov,Pacific Northwest National Laboratory,Rada Mihalcea##Nathan Hodas##Lauren Charles##Armin R. Mikler##Carlo Strapparava##Antonio Sanfilippo##David Hartley##Bobbie-Jo Webb-Robertson##Steve Wheeler##Maged N. Kamel Boulos##Christine Noonan##David A. Bader##Jason Riedy##Chase Patrick Dowling##Ross Maciejewski##Katrina Waters##Jason McDermott##Andrew J. Cowell##Lee Ann McCue,artificial_intelligence##social_media_analytics##biosurveillance##deep_learning##computational_epidemiology
Andriy Sarabakha,tum.de,Technical University of Munich,Erdal Kayacan##Changhong Fu (C. Fu)##Robert John##Mojtaba Ahmadieh Khanesar##Jonathan M. Garibaldi##Christian Wagner##Hani Hagras,artificial_intelligence##unmanned_aerial_vehicles
Nádia P. Kozievitch,utfpr.edu.br,Universidade Tecnológica Federal do Paraná,Ricardo da Silva Torres##Uma Murthy##Marcos Andre Goncalves##Jurandy Almeida##André Santanchè##Lois M. L. Delcambre##Michael Hsiao,geoprocessamento##bibliotecas_digitais##busca_baseada_em_conte%C3%BAdo##objetos_complexos
Josué-Rafael Montes,posgrado.cidesi.edu.mx,nan,Hugo Jiménez Hernández##J.A. Soto-Cajiga##Teresa Hernández -Díaz,realidad_aumentada##procesamiento_de_im%C3%A1genes##visi%C3%B3n_artificial
Alejandro R. Mosteo,unizar.es,nan,Luis Montano##Danilo Tardioli##Eduardo Montijano##Luis Riazuelo##Michail G. Lagoudakis##Ana C. Murillo##Jose A. Castellanos##Carlos Sagues##Francisco Lera##Natalia Ayuso,ada_programming_language##mobile_robotics##distributed_algorithms##multiagent_systems##safety_critical_systems
Tiago Cunha,itu.dk,IT University of Copenhagen,Gisele L. Pappa##Wagner Meira Jr.##Ingmar Weber##Hamed Haddadi##Arnaldo de Albuquerque Araujo##Antonio Luiz P. Ribeiro##Daniel Romero##Chenhao Tan##David Jurgens##Fillipe Dias Moreira de Souza##fernando mourao##Flávio G. H. de Souza##Fabricio Murai##Júlia Epischina Engrácia de Oliveira,artificial_intelligence##social_computing##digital_health
Utkarsh Agrawal,st-andrews.ac.uk,University of St. Andrews,nan,data_science_and_machine_learning
Adam Meyerson,google.com,Google Inc,nan,algorithms##optimization
Gladys Maestre,utrgv.edu,University of Texas Rio Grande Valley,Luis Javier Mena Camare##Benjamin Tycko##Richard Mayeux##Jesus D. Melgarejo MD##Yaakov Stern##Ruth Ottman##VG. Félix##Robert Friedland##Jan Staessen##Ricardo Nitrini##Aldrin E. Molero##Xinhua Liu##Tine Willum Hansen##Nestor V Queipo##Salvador Pintos##Paulo Caramelli##piergiorgio strata##Judy Illes##Prof.E.Casiglia MD.     Senior Scientist...##Jesus A. Gonzalez,blood_pressure##neuroscience##zika##community_change##aging
Chung Hwan Kim,utdallas.edu,University of Texas at Dallas,Junghwan "John" Rhee##Dongyan Xu##Xiangyu Zhang##Taegyu Kim##kangkook Jee##Byoungyoung Lee##Zhenyu Wu##Kyu Hyung Lee##Xusheng Xiao##Ding Li##Prateek Mittal##Hongjun Choi##Yonghwi Kwon##Peng Gao##Sanjeev Kulkarni##Xinyan Deng##Fan Fei##Zhongshu Gu##Shiqing Ma##I Luk Kim,software_security##cps_security##systems_security##software_reliability
Ruzanna Chitchyan,bristol.ac.uk,University of Bristol,Awais Rashid##Birgit Penzenstadler##Stefanie Betz##Norbert Seyff##Christoph Becker##Steve Easterbrook##Pete Sawyer##AMERICO SAMPAIO##Alessandro Garcia##Professor Paul Rayson##Joost Noppen##Ian Sommerville##Ana Moreira##Jordan Murkin##Monica Pinto##Joao Araujo##Maryam Ali Said Al Hinai##Sedef Akinli Kocak PhD##Guillermo Rodriguez-Navas##Alberto Sardinha,energy##requirements_engineering##sustainability##software_engineering##systems_engineering
Patrick Mäder,tu-ilmenau.de,Technische Universität Ilmenau,Jane Cleland-Huang##Alexander Egyed##Stefan Milz##Senthil Yogamani##Giuliano (Giulio) Antoniol##Mehdi Mirakhorli##Jonathan I. Maletic##Paul Grünbacher##Denys Poshyvanyk##Yi Zhang##Christian Cierpka##Jin L.C. Guo##Robyn Lutz##Mats Heimdahl##David Lo##Bjorn Regnell##Wilhelm Schaefer##Andrian Marcus##Jan Bosch##Maya Daneva,artificial_intelligence##safety_engineering##software_engineering##data_intensive_systems##computational_biology
Hasanat Kazmi,linkedin.com,LinkedIn,nan,computer_systems##security##networks
Mayte Lázaro,itainnova.es,nan,Jose A. Castellanos##Luca Iocchi##Giorgio Grisetti##Pablo Urcola##Luis Montano##Pedro Piniés##Lina María Paz##Luis Riazuelo##Roberto Capobianco##Esra Erdem##Daniele Nardi##Marc Hanheide##JAime Pulido Fentanes##Federico Nardi##Guglielmo Gemignani##Francesco Riccio##Teresa Seco##Andrea Pennisi##Ali Youssef,robotics##slam##multi_robot_systems
Denys Poshyvanyk,cs.wm.edu,William and Mary,Mario Linares-Vásquez##Rocco Oliveto##Gabriele Bavota##Massimiliano Di Penta##Andrea De Lucia##Andrian Marcus##Carlos Bernal-Cárdenas##Mark Grechanik##Kevin Moran##Michele Tufano##Bogdan Dit##Christopher Vendome##Collin McMillan##Huzefa Kagdi##Fabio Palomba##Qing Xie##Giuliano (Giulio) Antoniol##Václav Rajlich##Qi Luo##Cody Watson,software_evolution_and_maintenance##program_comprehension##software_engineering
Pérez-Ramos Jorge-L.,posgrado.cidesi.edu.mx,nan,nan,visi%C3%B3n_por_computadora##grafos##ruta_m%C3%A1s_corta##rob%C3%B3tica
Elif Aktolga,apple.com,Apple Inc,nan,information_retrieval##natural_language_processing
Samik Ghosh,sbi.jp,nan,nan,computational_systems_biology##cancer
Katerina Goseva Popstojanova,mail.wvu.edu,West Virginia University,nan,data_analytics##performance##software_reliability##cybersecurity
Gautham Pallapa,vmware.com,VMware,Sajal K. Das##Nirmalya Roy##Mario Di Francesco##Tuomas Aura##M. Kumar,business_transformation##smart_technologies##lean##agile##devops
Mehdi Mirakhorli,rit.edu,Rochester Institute of Technology,Jane Cleland-Huang##Joanna C. S. Santos##Sam Malek##Danielle Gonzalez##Carlos Castro-Herrera##Nikki Hariri##Patrick Mäder##Bamshad Mobasher##Yuanfang Cai##Nenad Medvidovic##Meiyappan Nagappan##Janet Burge##Roshanak Roshandel##Lu Xiao##Rick Kazman##Paris Avgeriou##Waleed Abdu Zogaan##Mona Rahimi##Xavier Franch##Venera Arnaoudova,software_security##artificial_intelligence##formal_methods
Keith N Hampton,msu.edu,Michigan State University,Barry Wellman##Loi Sessions Goulet##Anabel Quan-Haase##James Witte##Weixu Lu  陆巍戌##Inyoung Shin##Wenhong Chen 陈文泓##Oren Livio##Alexandra Marin##Laleah Fernandez##Hans-Peter Kohler##Chul-joo "CJ" Lee##Janet Prvu Bettger##Lora Appel##Punit (PT) Dadlani##Craig T. Robertson##Naren Ramakrishnan##Vanessa Kitzie##Patricia J Moore##Rannie Teodoro,communication##social_capital##sociology##urban_studies##social_networks
David A. Maltz,microsoft.com,Microsoft,Yih-Chun Hu##Sudipta Sengupta##Changhoon (Chang) Kim##Srikanth Kandula##Ming Zhang##Jitendra Padhye##Geoffrey G. Xie##Theophilus (Theo) Benson##Aditya Akella##Jennifer Rexford##Ranveer Chandra##Joseph A. Konstan##Navendu Jain##Victor Bahl##Pradeepkumar Mani##Sanjay Rao##Chuanxiong Guo##Mohammad Alizadeh##Kunwadee Sripanidkulchai##Mohammad Hajjat,data_centers##data_mining##networking
Colin C. Venter,hud.ac.uk,University of Huddersfield,Birgit Penzenstadler##Ruzanna Chitchyan##Stefanie Betz##Norbert Seyff##Christoph Becker##Steve Easterbrook##David Webster##Jim Austin##Rob Procter##Iain Buchan##Alistair Sutcliffe##Sedef Akinli Kocak PhD##Guillermo Rodriguez-Navas##Vania Dimitrova##Paul Townend##Daniel S. Katz##Nancy Wilkins-Diehr##Caroline Jay##Oscar de Bruijn##John McNaught,software_sustainability##sustainable_software##software_engineering_for_sustainabi##software_engineering##software_architectures
Xiaofei Deng,cs.uregina.ca,University of Regina,Yiyu Yao (Y.Y. Yao 姚一豫)##Mengjun Hu,artificial_intelligence##three_way_decisions##granular_computing##information_retrieval##rough_sets
Naren Ramakrishnan,cs.vt.edu,Virginia Tech,Manish Marwah##John Brownstein##Chris North##Bud Mishra##Ratnesh K Sharma PhD PE##Chris Bailey-Kellogg##Elaine Okanyene Nsoesie##David Mares##Theodore (Ted) S. Rappaport##David A Hanauer##Jieping Ye IEEE Fellow &amp; ACM Distin...##Lise Getoor##Laxmi Parida##Nikolaj Tatti##Upinder Singh Bhalla##Niklas Elmqvist##Jilles Vreeken##Yehuda Koren##Tanzeem Choudhury##Nathan Baker,recommender_systems##artificial_intelligence##visual_analytics##applied_machine_learning##computational_epidemiology
Chathra Hendahewa,microsoft.com,Microsoft,Chirag Shah##Nicholas Belkin##Roberto González-Ibáñez,artificial_intelligence##information_retrieval##user_modelling##behavioural_analytics##time_series_forecasting
Matthew Yee-King,gold.ac.uk,Goldsmiths College,nan,sound_synthesis##computer_music##autonomic_agents##education_technology##computing_education
Francesco Riccio,diag.uniroma1.it,Sapienza University of Rome,Daniele Nardi##Roberto Capobianco##Guglielmo Gemignani##Mayte Lázaro,robot_learning##reinforcement_learning##artificial_intelligence##deep_learning##mulit_robot_systems
Vítor E. Silva Souza,ufes.br,Federal University of Espírito Santo,John Mylopoulos##Konstantinos Angelopoulos##Alexei Lapouchnian##Giancarlo Guizzardi##Renata Guizzardi##Bruno Borlini Duarte##William N. Robinson##João Henrique C. Pimentel##Fabiano Dalpiaz##Alessandro Vittorio Papadopoulos##Pedro Pignaton Negri##Jaelson  Castro##Monalessa Perini Barcellos##Paolo Giorgini##Raian Ali##César Henrique Bernabé##João Paulo A. Almeida##Jose-Norberto Mazón##Irene Garrigós##Juan Trujillo,applied_ontology##requirements_engineering##conceptual_modeling##software_engineering##web_engineering
